Date;Net_TR
04.04.2008;2066.56
07.04.2008;2069.8
08.04.2008;2059.73
09.04.2008;2043.18
10.04.2008;2052.38
11.04.2008;2010.66
14.04.2008;2003.88
15.04.2008;2013.11
16.04.2008;2058.95
17.04.2008;2060.27
18.04.2008;2097.65
21.04.2008;2094.42
22.04.2008;2076.01
23.04.2008;2082.04
24.04.2008;2095.45
25.04.2008;2109.08
28.04.2008;2106.92
29.04.2008;2098.77
30.04.2008;2090.76
01.05.2008;2126.88
02.05.2008;2133.76
05.05.2008;2124.22
06.05.2008;2140.52
07.05.2008;2102.36
08.05.2008;2110.15
09.05.2008;2096.26
12.05.2008;2119.4
13.05.2008;2118.93
14.05.2008;2127.67
15.05.2008;2150.47
16.05.2008;2153.2
19.05.2008;2155.18
20.05.2008;2135.19
21.05.2008;2101.02
22.05.2008;2106.8
23.05.2008;2078.98
27.05.2008;2093.22
28.05.2008;2101.8
29.05.2008;2113.19
30.05.2008;2116.41
02.06.2008;2094.23
03.06.2008;2082.16
04.06.2008;2082.2
05.06.2008;2122.91
06.06.2008;2057.5
09.06.2008;2059.19
10.06.2008;2054.17
11.06.2008;2019.77
12.06.2008;2026.5
13.06.2008;2057.02
16.06.2008;2057.19
17.06.2008;2043.27
18.06.2008;2023.45
19.06.2008;2031.42
20.06.2008;1993.76
23.06.2008;1993.87
24.06.2008;1988.28
25.06.2008;1999.97
26.06.2008;1941.65
27.06.2008;1934.47
30.06.2008;1936.93
01.07.2008;1944.63
02.07.2008;1909.3
03.07.2008;1911.41
07.07.2008;1895.41
08.07.2008;1928.31
09.07.2008;1884.53
10.07.2008;1897.7
11.07.2008;1876.76
14.07.2008;1859.81
15.07.2008;1839.56
16.07.2008;1885.84
17.07.2008;1908.53
18.07.2008;1909.08
21.07.2008;1908.09
22.07.2008;1933.86
23.07.2008;1941.72
24.07.2008;1896.85
25.07.2008;1904.77
28.07.2008;1869.34
29.07.2008;1913.12
30.07.2008;1945.1
31.07.2008;1919.81
01.08.2008;1909.1
04.08.2008;1892.01
05.08.2008;1946.47
06.08.2008;1953.62
07.08.2008;1918.72
08.08.2008;1964.57
11.08.2008;1978.54
12.08.2008;1954.76
13.08.2008;1949.51
14.08.2008;1960.32
15.08.2008;1968.48
18.08.2008;1938.85
19.08.2008;1920.91
20.08.2008;1932.91
21.08.2008;1937.82
22.08.2008;1959.93
25.08.2008;1921.48
26.08.2008;1928.58
27.08.2008;1944.21
28.08.2008;1973.28
29.08.2008;1946.27
02.09.2008;1938.35
03.09.2008;1935.09
04.09.2008;1877.22
05.09.2008;1885.59
08.09.2008;1924.49
09.09.2008;1858.79
10.09.2008;1870.29
11.09.2008;1896.54
12.09.2008;1900.58
15.09.2008;1811.0
16.09.2008;1842.72
17.09.2008;1755.89
18.09.2008;1832.41
19.09.2008;1906.16
22.09.2008;1833.34
23.09.2008;1804.7
24.09.2008;1801.14
25.09.2008;1836.55
26.09.2008;1842.66
29.09.2008;1680.75
30.09.2008;1771.86
01.10.2008;1764.0
02.10.2008;1693.12
03.10.2008;1670.28
06.10.2008;1605.96
07.10.2008;1513.8
08.10.2008;1497.21
09.10.2008;1383.18
10.10.2008;1367.01
13.10.2008;1525.32
14.10.2008;1517.21
15.10.2008;1380.23
16.10.2008;1438.93
17.10.2008;1430.01
20.10.2008;1498.19
21.10.2008;1452.06
22.10.2008;1363.67
23.10.2008;1380.93
24.10.2008;1333.28
27.10.2008;1290.93
28.10.2008;1430.2
29.10.2008;1414.5
30.10.2008;1451.18
31.10.2008;1473.49
03.11.2008;1469.78
04.11.2008;1529.79
05.11.2008;1449.82
06.11.2008;1377.22
07.11.2008;1417.3
10.11.2008;1399.49
11.11.2008;1368.66
12.11.2008;1298.04
13.11.2008;1388.01
14.11.2008;1330.29
17.11.2008;1295.99
18.11.2008;1308.92
19.11.2008;1228.97
20.11.2008;1146.51
21.11.2008;1219.21
24.11.2008;1298.14
25.11.2008;1306.78
26.11.2008;1353.31
28.11.2008;1366.39
01.12.2008;1244.44
02.12.2008;1294.21
03.12.2008;1328.14
04.12.2008;1289.26
05.12.2008;1336.33
08.12.2008;1387.8
09.12.2008;1355.74
10.12.2008;1371.97
11.12.2008;1333.09
12.12.2008;1342.47
15.12.2008;1325.48
16.12.2008;1393.56
17.12.2008;1380.24
18.12.2008;1351.07
19.12.2008;1355.06
22.12.2008;1330.35
23.12.2008;1317.6
24.12.2008;1325.65
26.12.2008;1332.75
29.12.2008;1327.89
30.12.2008;1360.48
31.12.2008;1379.78
02.01.2009;1423.56
05.01.2009;1416.94
06.01.2009;1428.01
07.01.2009;1385.72
08.01.2009;1390.47
09.01.2009;1360.86
12.01.2009;1330.15
13.01.2009;1332.55
14.01.2009;1288.05
15.01.2009;1289.79
16.01.2009;1299.55
20.01.2009;1230.92
21.01.2009;1284.66
22.01.2009;1265.2
23.01.2009;1272.01
26.01.2009;1279.08
27.01.2009;1293.05
28.01.2009;1336.56
29.01.2009;1292.36
30.01.2009;1262.91
02.02.2009;1262.24
03.02.2009;1282.24
04.02.2009;1273.3
05.02.2009;1294.2
06.02.2009;1329.39
09.02.2009;1331.39
10.02.2009;1266.02
11.02.2009;1276.47
12.02.2009;1278.9
13.02.2009;1266.22
17.02.2009;1208.69
18.02.2009;1207.71
19.02.2009;1193.74
20.02.2009;1180.29
23.02.2009;1139.36
24.02.2009;1185.06
25.02.2009;1172.63
26.02.2009;1154.3
27.02.2009;1127.13
02.03.2009;1074.59
03.03.2009;1067.71
04.03.2009;1093.35
05.03.2009;1046.91
06.03.2009;1048.36
09.03.2009;1037.94
10.03.2009;1104.07
11.03.2009;1107.03
12.03.2009;1152.27
13.03.2009;1161.21
16.03.2009;1157.14
17.03.2009;1194.34
18.03.2009;1219.28
19.03.2009;1203.46
20.03.2009;1179.69
23.03.2009;1263.34
24.03.2009;1237.58
25.03.2009;1249.49
26.03.2009;1278.64
27.03.2009;1252.81
30.03.2009;1209.25
31.03.2009;1225.12
01.04.2009;1245.56
02.04.2009;1281.4
03.04.2009;1293.89
06.04.2009;1283.16
07.04.2009;1253.12
08.04.2009;1267.9
09.04.2009;1316.16
13.04.2009;1319.58
14.04.2009;1293.12
15.04.2009;1309.36
16.04.2009;1329.74
17.04.2009;1336.34
20.04.2009;1279.19
21.04.2009;1306.37
22.04.2009;1296.53
23.04.2009;1309.41
24.04.2009;1331.4
27.04.2009;1317.99
28.04.2009;1314.42
29.04.2009;1342.94
30.04.2009;1341.72
01.05.2009;1348.98
04.05.2009;1394.66
05.05.2009;1389.5
06.05.2009;1414.03
07.05.2009;1395.41
08.05.2009;1429.0
11.05.2009;1398.61
12.05.2009;1397.28
13.05.2009;1360.11
14.05.2009;1374.3
15.05.2009;1358.79
18.05.2009;1400.18
19.05.2009;1397.92
20.05.2009;1390.82
21.05.2009;1367.8
22.05.2009;1365.77
26.05.2009;1401.7
27.05.2009;1375.29
28.05.2009;1396.66
29.05.2009;1415.61
01.06.2009;1452.2
02.06.2009;1455.08
03.06.2009;1435.3
04.06.2009;1451.97
05.06.2009;1448.38
08.06.2009;1447.12
09.06.2009;1452.25
10.06.2009;1447.24
11.06.2009;1456.35
12.06.2009;1458.41
15.06.2009;1423.75
16.06.2009;1405.64
17.06.2009;1403.72
18.06.2009;1415.67
19.06.2009;1420.07
22.06.2009;1376.78
23.06.2009;1379.96
24.06.2009;1389.0
25.06.2009;1418.79
26.06.2009;1416.9
29.06.2009;1429.77
30.06.2009;1417.67
01.07.2009;1423.96
02.07.2009;1382.48
06.07.2009;1386.05
07.07.2009;1358.78
08.07.2009;1357.07
09.07.2009;1361.9
10.07.2009;1356.41
13.07.2009;1390.34
14.07.2009;1397.72
15.07.2009;1439.17
16.07.2009;1451.65
17.07.2009;1451.08
20.07.2009;1467.68
21.07.2009;1473.02
22.07.2009;1472.42
23.07.2009;1506.72
24.07.2009;1511.31
27.07.2009;1515.81
28.07.2009;1511.87
29.07.2009;1505.1
30.07.2009;1523.14
31.07.2009;1524.25
03.08.2009;1547.64
04.08.2009;1552.34
05.08.2009;1548.19
06.08.2009;1539.62
07.08.2009;1560.33
10.08.2009;1555.14
11.08.2009;1535.77
12.08.2009;1553.86
13.08.2009;1564.63
14.08.2009;1551.29
17.08.2009;1513.88
18.08.2009;1529.43
19.08.2009;1540.07
20.08.2009;1556.99
21.08.2009;1586.18
24.08.2009;1585.33
25.08.2009;1589.08
26.08.2009;1589.39
27.08.2009;1593.93
28.08.2009;1590.92
31.08.2009;1578.13
01.09.2009;1543.25
02.09.2009;1538.44
03.09.2009;1551.65
04.09.2009;1572.08
08.09.2009;1586.15
09.09.2009;1598.56
10.09.2009;1615.23
11.09.2009;1613.29
14.09.2009;1623.53
15.09.2009;1628.63
16.09.2009;1653.61
17.09.2009;1648.71
18.09.2009;1653.08
21.09.2009;1647.45
22.09.2009;1658.32
23.09.2009;1641.62
24.09.2009;1626.17
25.09.2009;1616.26
28.09.2009;1645.25
29.09.2009;1641.61
30.09.2009;1636.26
01.10.2009;1594.12
02.10.2009;1586.98
05.10.2009;1610.61
06.10.2009;1632.7
07.10.2009;1637.74
08.10.2009;1649.97
09.10.2009;1659.3
12.10.2009;1666.58
13.10.2009;1662.02
14.10.2009;1691.22
15.10.2009;1698.25
16.10.2009;1684.5
19.10.2009;1700.34
20.10.2009;1689.76
21.10.2009;1674.96
22.10.2009;1692.87
23.10.2009;1672.26
26.10.2009;1652.67
27.10.2009;1647.19
28.10.2009;1615.16
29.10.2009;1651.62
30.10.2009;1605.28
02.11.2009;1615.64
03.11.2009;1619.57
04.11.2009;1621.66
05.11.2009;1652.98
06.11.2009;1657.27
09.11.2009;1694.42
10.11.2009;1694.61
11.11.2009;1703.13
12.11.2009;1685.82
13.11.2009;1695.51
16.11.2009;1720.28
17.11.2009;1722.0
18.11.2009;1721.38
19.11.2009;1698.27
20.11.2009;1693.02
23.11.2009;1716.14
24.11.2009;1715.3
25.11.2009;1723.18
27.11.2009;1693.77
30.11.2009;1700.31
01.12.2009;1720.9
02.12.2009;1721.64
03.12.2009;1707.22
04.12.2009;1716.63
07.12.2009;1712.45
08.12.2009;1695.04
09.12.2009;1701.39
10.12.2009;1711.45
11.12.2009;1717.95
14.12.2009;1729.96
15.12.2009;1720.35
16.12.2009;1722.31
17.12.2009;1702.02
18.12.2009;1711.95
21.12.2009;1729.95
22.12.2009;1736.15
23.12.2009;1740.4
24.12.2009;1749.54
28.12.2009;1751.72
29.12.2009;1749.49
30.12.2009;1749.94
31.12.2009;1732.36
04.01.2010;1760.21
05.01.2010;1765.7
06.01.2010;1767.2
07.01.2010;1774.35
08.01.2010;1779.46
11.01.2010;1782.56
12.01.2010;1765.84
13.01.2010;1780.66
14.01.2010;1785.01
15.01.2010;1765.74
19.01.2010;1787.81
20.01.2010;1769.05
21.01.2010;1735.57
22.01.2010;1697.14
25.01.2010;1704.97
26.01.2010;1697.81
27.01.2010;1706.15
28.01.2010;1686.09
29.01.2010;1669.52
01.02.2010;1693.34
02.02.2010;1715.32
03.02.2010;1706.33
04.02.2010;1653.22
05.02.2010;1658.01
08.02.2010;1643.7
09.02.2010;1665.18
10.02.2010;1661.76
11.02.2010;1678.0
12.02.2010;1673.65
16.02.2010;1703.94
17.02.2010;1711.37
18.02.2010;1722.73
19.02.2010;1726.69
22.02.2010;1724.9
23.02.2010;1704.03
24.02.2010;1720.83
25.02.2010;1717.54
26.02.2010;1720.0
01.03.2010;1737.51
02.03.2010;1741.55
03.03.2010;1742.49
04.03.2010;1749.03
05.03.2010;1773.57
08.03.2010;1773.48
09.03.2010;1776.58
10.03.2010;1784.78
11.03.2010;1792.41
12.03.2010;1792.03
15.03.2010;1792.87
16.03.2010;1806.83
17.03.2010;1817.37
18.03.2010;1816.8
19.03.2010;1807.55
22.03.2010;1816.79
23.03.2010;1829.97
24.03.2010;1819.93
25.03.2010;1816.83
26.03.2010;1818.18
29.03.2010;1828.74
30.03.2010;1828.97
31.03.2010;1823.0
01.04.2010;1836.56
05.04.2010;1851.16
06.04.2010;1854.28
07.04.2010;1843.95
08.04.2010;1850.22
09.04.2010;1862.59
12.04.2010;1865.91
13.04.2010;1867.29
14.04.2010;1888.13
15.04.2010;1889.71
16.04.2010;1859.24
19.04.2010;1867.66
20.04.2010;1882.72
21.04.2010;1880.82
22.04.2010;1885.14
23.04.2010;1898.56
26.04.2010;1890.43
27.04.2010;1846.23
28.04.2010;1858.39
29.04.2010;1882.55
30.04.2010;1851.21
03.05.2010;1875.51
04.05.2010;1830.81
05.05.2010;1819.22
06.05.2010;1760.51
07.05.2010;1733.57
10.05.2010;1809.83
11.05.2010;1803.94
12.05.2010;1829.17
13.05.2010;1807.03
14.05.2010;1773.07
17.05.2010;1775.27
18.05.2010;1750.28
19.05.2010;1741.42
20.05.2010;1673.66
21.05.2010;1698.82
24.05.2010;1676.91
25.05.2010;1677.5
26.05.2010;1668.23
27.05.2010;1723.51
28.05.2010;1702.21
01.06.2010;1673.05
02.06.2010;1716.47
03.06.2010;1723.48
04.06.2010;1664.21
07.06.2010;1641.76
08.06.2010;1659.95
09.06.2010;1650.15
10.06.2010;1698.84
11.06.2010;1706.72
14.06.2010;1703.66
15.06.2010;1743.7
16.06.2010;1742.76
17.06.2010;1745.15
18.06.2010;1747.46
21.06.2010;1740.73
22.06.2010;1712.92
23.06.2010;1707.83
24.06.2010;1679.14
25.06.2010;1683.95
28.06.2010;1680.75
29.06.2010;1628.66
30.06.2010;1612.32
01.07.2010;1607.16
02.07.2010;1599.71
06.07.2010;1608.28
07.07.2010;1659.22
08.07.2010;1674.87
09.07.2010;1686.94
12.07.2010;1688.21
13.07.2010;1714.27
14.07.2010;1714.03
15.07.2010;1716.07
16.07.2010;1666.65
19.07.2010;1676.64
20.07.2010;1695.81
21.07.2010;1674.24
22.07.2010;1711.96
23.07.2010;1726.05
26.07.2010;1745.39
27.07.2010;1743.56
28.07.2010;1731.56
29.07.2010;1724.56
30.07.2010;1724.66
02.08.2010;1762.66
03.08.2010;1754.22
04.08.2010;1765.26
05.08.2010;1763.08
06.08.2010;1756.68
09.08.2010;1766.34
10.08.2010;1755.82
11.08.2010;1706.95
12.08.2010;1697.93
13.08.2010;1691.13
16.08.2010;1691.4
17.08.2010;1712.37
18.08.2010;1715.08
19.08.2010;1686.05
20.08.2010;1679.88
23.08.2010;1673.1
24.08.2010;1648.85
25.08.2010;1654.4
26.08.2010;1641.72
27.08.2010;1669.26
30.08.2010;1644.92
31.08.2010;1645.61
01.09.2010;1694.3
02.09.2010;1709.77
03.09.2010;1732.41
07.09.2010;1712.61
08.09.2010;1723.91
09.09.2010;1732.25
10.09.2010;1740.7
13.09.2010;1760.51
14.09.2010;1759.25
15.09.2010;1765.5
16.09.2010;1765.07
17.09.2010;1766.53
20.09.2010;1793.43
21.09.2010;1788.86
22.09.2010;1780.37
23.09.2010;1765.54
24.09.2010;1802.97
27.09.2010;1792.77
28.09.2010;1801.68
29.09.2010;1797.16
30.09.2010;1791.64
01.10.2010;1799.57
04.10.2010;1785.21
05.10.2010;1822.44
06.10.2010;1821.86
07.10.2010;1818.86
08.10.2010;1830.0
11.10.2010;1830.27
12.10.2010;1837.27
13.10.2010;1850.49
14.10.2010;1843.75
15.10.2010;1847.48
18.10.2010;1860.89
19.10.2010;1831.33
20.10.2010;1850.81
21.10.2010;1854.17
22.10.2010;1858.58
25.10.2010;1862.59
26.10.2010;1862.61
27.10.2010;1857.78
28.10.2010;1859.98
29.10.2010;1859.16
01.11.2010;1860.94
02.11.2010;1875.37
03.11.2010;1882.51
04.11.2010;1919.03
05.11.2010;1926.65
08.11.2010;1922.74
09.11.2010;1907.69
10.11.2010;1916.31
11.11.2010;1908.18
12.11.2010;1885.72
15.11.2010;1883.51
16.11.2010;1853.35
17.11.2010;1853.95
18.11.2010;1882.43
19.11.2010;1887.29
22.11.2010;1884.38
23.11.2010;1857.52
24.11.2010;1885.31
25.11.2010;1885.31
26.11.2010;1871.55
29.11.2010;1869.33
30.11.2010;1858.06
01.12.2010;1898.41
02.12.2010;1922.77
03.12.2010;1927.83
06.12.2010;1925.38
07.12.2010;1926.39
08.12.2010;1933.87
09.12.2010;1941.41
10.12.2010;1953.07
13.12.2010;1953.39
14.12.2010;1955.19
15.12.2010;1945.2
16.12.2010;1957.27
17.12.2010;1958.92
20.12.2010;1963.94
21.12.2010;1975.99
22.12.2010;1982.86
23.12.2010;1979.71
27.12.2010;1980.92
28.12.2010;1982.47
29.12.2010;1984.72
30.12.2010;1981.76
31.12.2010;1981.37
03.01.2011;2003.85
04.01.2011;2001.24
05.01.2011;2011.45
06.01.2011;2007.71
07.01.2011;2004.01
10.01.2011;2001.25
11.01.2011;2008.71
12.01.2011;2026.95
13.01.2011;2023.48
14.01.2011;2038.48
18.01.2011;2041.31
19.01.2011;2020.85
20.01.2011;2018.24
21.01.2011;2023.14
24.01.2011;2034.94
25.01.2011;2035.53
26.01.2011;2044.17
27.01.2011;2048.83
28.01.2011;2012.3
31.01.2011;2027.71
01.02.2011;2061.57
02.02.2011;2056.21
03.02.2011;2061.26
04.02.2011;2067.22
07.02.2011;2080.14
08.02.2011;2089.3
09.02.2011;2083.66
10.02.2011;2085.35
11.02.2011;2097.04
14.02.2011;2102.35
15.02.2011;2095.72
16.02.2011;2109.1
17.02.2011;2115.71
18.02.2011;2119.8
22.02.2011;2076.3
23.02.2011;2063.67
24.02.2011;2061.97
25.02.2011;2084.11
28.02.2011;2095.78
01.03.2011;2062.79
02.03.2011;2066.36
03.03.2011;2101.99
04.03.2011;2086.5
07.03.2011;2069.14
08.03.2011;2087.87
09.03.2011;2085.26
10.03.2011;2045.9
11.03.2011;2060.83
14.03.2011;2048.41
15.03.2011;2025.48
16.03.2011;1986.03
17.03.2011;2012.68
18.03.2011;2021.35
21.03.2011;2051.67
22.03.2011;2044.55
23.03.2011;2050.53
24.03.2011;2069.68
25.03.2011;2076.23
28.03.2011;2070.52
29.03.2011;2085.44
30.03.2011;2099.55
31.03.2011;2095.7
01.04.2011;2106.12
04.04.2011;2107.03
05.04.2011;2106.67
06.04.2011;2111.88
07.04.2011;2108.72
08.04.2011;2100.28
11.04.2011;2094.44
12.04.2011;2078.16
13.04.2011;2078.71
14.04.2011;2078.9
15.04.2011;2087.06
18.04.2011;2064.08
19.04.2011;2075.96
20.04.2011;2104.05
21.04.2011;2115.19
25.04.2011;2111.82
26.04.2011;2130.79
27.04.2011;2144.36
28.04.2011;2152.1
29.04.2011;2157.06
02.05.2011;2153.28
03.05.2011;2146.01
04.05.2011;2131.57
05.05.2011;2112.3
06.05.2011;2120.55
09.05.2011;2130.21
10.05.2011;2147.43
11.05.2011;2124.39
12.05.2011;2134.95
13.05.2011;2117.79
16.05.2011;2104.74
17.05.2011;2104.34
18.05.2011;2123.13
19.05.2011;2127.88
20.05.2011;2111.52
23.05.2011;2086.36
24.05.2011;2084.65
25.05.2011;2091.4
26.05.2011;2100.01
27.05.2011;2108.88
31.05.2011;2131.23
01.06.2011;2082.83
02.06.2011;2080.36
03.06.2011;2060.19
06.06.2011;2038.04
07.06.2011;2036.16
08.06.2011;2027.94
09.06.2011;2042.91
10.06.2011;2014.37
13.06.2011;2016.18
14.06.2011;2041.69
15.06.2011;2006.13
16.06.2011;2009.89
17.06.2011;2016.02
20.06.2011;2026.91
21.06.2011;2054.27
22.06.2011;2041.05
23.06.2011;2035.28
24.06.2011;2011.41
27.06.2011;2029.88
28.06.2011;2056.48
29.06.2011;2073.7
30.06.2011;2094.69
01.07.2011;2125.06
05.07.2011;2122.27
06.07.2011;2124.96
07.07.2011;2147.24
08.07.2011;2132.31
11.07.2011;2093.76
12.07.2011;2084.49
13.07.2011;2091.09
14.07.2011;2077.07
15.07.2011;2088.61
18.07.2011;2071.68
19.07.2011;2105.47
20.07.2011;2104.27
21.07.2011;2132.9
22.07.2011;2134.86
25.07.2011;2122.83
26.07.2011;2114.12
27.07.2011;2071.25
28.07.2011;2064.69
29.07.2011;2051.38
01.08.2011;2042.9
02.08.2011;1990.68
03.08.2011;2001.18
04.08.2011;1905.54
05.08.2011;1904.45
08.08.2011;1777.75
09.08.2011;1862.06
10.08.2011;1780.37
11.08.2011;1863.01
12.08.2011;1872.84
15.08.2011;1913.73
16.08.2011;1895.34
17.08.2011;1897.5
18.08.2011;1812.98
19.08.2011;1785.77
22.08.2011;1786.23
23.08.2011;1847.49
24.08.2011;1871.91
25.08.2011;1842.8
26.08.2011;1870.86
29.08.2011;1923.94
30.08.2011;1928.77
31.08.2011;1938.42
01.09.2011;1915.52
02.09.2011;1867.15
06.09.2011;1853.3
07.09.2011;1906.71
08.09.2011;1886.51
09.09.2011;1836.16
12.09.2011;1849.02
13.09.2011;1866.35
14.09.2011;1891.5
15.09.2011;1924.26
16.09.2011;1935.27
19.09.2011;1916.31
20.09.2011;1913.16
21.09.2011;1856.98
22.09.2011;1797.78
23.09.2011;1808.88
26.09.2011;1851.09
27.09.2011;1870.89
28.09.2011;1832.5
29.09.2011;1847.43
30.09.2011;1801.3
03.10.2011;1750.11
04.10.2011;1789.64
05.10.2011;1822.27
06.10.2011;1855.74
07.10.2011;1840.63
10.10.2011;1903.43
11.10.2011;1904.48
12.10.2011;1923.36
13.10.2011;1917.74
14.10.2011;1951.07
17.10.2011;1913.33
18.10.2011;1952.4
19.10.2011;1927.91
20.10.2011;1936.73
21.10.2011;1973.19
24.10.2011;1998.61
25.10.2011;1958.55
26.10.2011;1979.2
27.10.2011;2047.15
28.10.2011;2047.98
31.10.2011;1997.32
01.11.2011;1941.52
02.11.2011;1972.92
03.11.2011;2010.26
04.11.2011;1997.64
07.11.2011;2010.33
08.11.2011;2034.77
09.11.2011;1960.24
10.11.2011;1977.32
11.11.2011;2015.87
14.11.2011;1996.78
15.11.2011;2006.65
16.11.2011;1973.71
17.11.2011;1940.57
18.11.2011;1939.9
21.11.2011;1903.79
22.11.2011;1896.01
23.11.2011;1854.17
25.11.2011;1849.39
28.11.2011;1903.65
29.11.2011;1908.35
30.11.2011;1991.2
01.12.2011;1987.45
02.12.2011;1987.02
05.12.2011;2007.53
06.12.2011;2009.77
07.12.2011;2014.23
08.12.2011;1971.68
09.12.2011;2004.97
12.12.2011;1975.14
13.12.2011;1958.25
14.12.2011;1936.17
15.12.2011;1942.57
16.12.2011;1948.84
19.12.2011;1926.0
20.12.2011;1983.66
21.12.2011;1987.55
22.12.2011;2004.33
23.12.2011;2022.46
27.12.2011;2022.64
28.12.2011;1997.71
29.12.2011;2019.14
30.12.2011;2010.56
03.01.2012;2041.7
04.01.2012;2042.39
05.01.2012;2048.4
06.01.2012;2043.75
09.01.2012;2048.4
10.01.2012;2066.62
11.01.2012;2067.4
12.01.2012;2072.28
13.01.2012;2062.03
17.01.2012;2069.35
18.01.2012;2092.57
19.01.2012;2102.95
20.01.2012;2104.4
23.01.2012;2105.41
24.01.2012;2103.29
25.01.2012;2121.54
26.01.2012;2109.42
27.01.2012;2106.13
30.01.2012;2100.88
31.01.2012;2099.92
01.02.2012;2118.91
02.02.2012;2121.35
03.02.2012;2152.52
06.02.2012;2151.64
07.02.2012;2156.02
08.02.2012;2161.22
09.02.2012;2164.43
10.02.2012;2149.55
13.02.2012;2164.51
14.02.2012;2162.71
15.02.2012;2151.58
16.02.2012;2175.53
17.02.2012;2180.68
21.02.2012;2182.28
22.02.2012;2175.05
23.02.2012;2184.64
24.02.2012;2188.5
27.02.2012;2191.6
28.02.2012;2199.2
29.02.2012;2189.05
01.03.2012;2202.62
02.03.2012;2195.54
05.03.2012;2187.13
06.03.2012;2153.56
07.03.2012;2168.87
08.03.2012;2190.32
09.03.2012;2198.27
12.03.2012;2198.73
13.03.2012;2239.13
14.03.2012;2236.5
15.03.2012;2249.87
16.03.2012;2252.4
19.03.2012;2261.35
20.03.2012;2254.59
21.03.2012;2250.43
22.03.2012;2234.3
23.03.2012;2241.23
26.03.2012;2272.36
27.03.2012;2266.12
28.03.2012;2255.31
29.03.2012;2251.71
30.03.2012;2260.05
02.04.2012;2277.12
03.04.2012;2268.41
04.04.2012;2245.3
05.04.2012;2244.46
09.04.2012;2219.0
10.04.2012;2181.11
11.04.2012;2197.57
12.04.2012;2227.87
13.04.2012;2200.11
16.04.2012;2199.0
17.04.2012;2233.06
18.04.2012;2224.02
19.04.2012;2210.89
20.04.2012;2213.52
23.04.2012;2194.94
24.04.2012;2203.02
25.04.2012;2233.3
26.04.2012;2248.3
27.04.2012;2253.76
30.04.2012;2245.04
01.05.2012;2257.75
02.05.2012;2252.28
03.05.2012;2235.31
04.05.2012;2199.25
07.05.2012;2200.06
08.05.2012;2190.85
09.05.2012;2176.59
10.05.2012;2182.55
11.05.2012;2175.32
14.05.2012;2151.3
15.05.2012;2139.21
16.05.2012;2130.31
17.05.2012;2098.39
18.05.2012;2082.9
21.05.2012;2116.32
22.05.2012;2117.38
23.05.2012;2121.03
24.05.2012;2124.19
25.05.2012;2119.6
29.05.2012;2143.32
30.05.2012;2113.04
31.05.2012;2108.39
01.06.2012;2056.5
04.06.2012;2056.76
05.06.2012;2068.58
06.06.2012;2116.67
07.06.2012;2116.51
08.06.2012;2133.71
11.06.2012;2106.86
12.06.2012;2131.43
13.06.2012;2117.01
14.06.2012;2139.93
15.06.2012;2162.05
18.06.2012;2165.21
19.06.2012;2186.5
20.06.2012;2182.87
21.06.2012;2134.51
22.06.2012;2149.82
25.06.2012;2115.7
26.06.2012;2125.8
27.06.2012;2145.26
28.06.2012;2140.81
29.06.2012;2194.22
02.07.2012;2199.71
03.07.2012;2213.77
05.07.2012;2203.42
06.07.2012;2183.17
09.07.2012;2179.61
10.07.2012;2161.92
11.07.2012;2162.07
12.07.2012;2151.28
13.07.2012;2186.82
16.07.2012;2181.76
17.07.2012;2197.92
18.07.2012;2212.84
19.07.2012;2219.01
20.07.2012;2196.72
23.07.2012;2177.18
24.07.2012;2157.5
25.07.2012;2156.85
26.07.2012;2192.57
27.07.2012;2234.5
30.07.2012;2233.47
31.07.2012;2223.85
01.08.2012;2217.35
02.08.2012;2201.13
03.08.2012;2243.23
06.08.2012;2248.49
07.08.2012;2260.0
08.08.2012;2261.9
09.08.2012;2263.52
10.08.2012;2268.53
13.08.2012;2265.99
14.08.2012;2265.97
15.08.2012;2269.12
16.08.2012;2285.36
17.08.2012;2289.64
20.08.2012;2289.63
21.08.2012;2281.65
22.08.2012;2282.27
23.08.2012;2263.87
24.08.2012;2278.71
27.08.2012;2277.6
28.08.2012;2275.87
29.08.2012;2278.17
30.08.2012;2260.6
31.08.2012;2272.09
04.09.2012;2269.48
05.09.2012;2267.45
06.09.2012;2314.01
07.09.2012;2323.47
10.09.2012;2309.29
11.09.2012;2316.55
12.09.2012;2321.82
13.09.2012;2359.91
14.09.2012;2369.27
17.09.2012;2361.93
18.09.2012;2358.94
19.09.2012;2361.77
20.09.2012;2360.74
21.09.2012;2360.56
24.09.2012;2355.29
25.09.2012;2330.74
26.09.2012;2317.7
27.09.2012;2340.18
28.09.2012;2329.71
01.10.2012;2335.96
02.10.2012;2338.11
03.10.2012;2346.95
04.10.2012;2363.8
05.10.2012;2363.6
08.10.2012;2355.43
09.10.2012;2332.19
10.10.2012;2317.87
11.10.2012;2318.6
12.10.2012;2311.75
15.10.2012;2330.43
16.10.2012;2354.37
17.10.2012;2364.26
18.10.2012;2358.57
19.10.2012;2319.51
22.10.2012;2320.57
23.10.2012;2287.05
24.10.2012;2280.0
25.10.2012;2286.86
26.10.2012;2285.2
31.10.2012;2285.76
01.11.2012;2310.87
02.11.2012;2289.21
05.11.2012;2294.36
06.11.2012;2312.42
07.11.2012;2259.03
08.11.2012;2231.47
09.11.2012;2235.33
12.11.2012;2235.62
13.11.2012;2227.2
14.11.2012;2196.92
